username,tweet,label,likes,retweets,device,location,timestamp
user_4337,Absolutely horrible,negative,1784,467,Windows,UK,21-07-2023 21:59
user_8685,Never recommended,negative,1486,86,iPhone,Canada,30-09-2022 08:01
user_6062,Worst moment ever,negative,1699,421,iPhone,UK,06-05-2023 19:23
user_3374,Nothing much happening,neutral,1451,108,MacOS,Australia,10-03-2022 23:01
user_6601,Terrible experience,negative,1417,268,Windows,Australia,18-02-2022 12:09
user_6289,Absolutely horrible,negative,365,0,MacOS,Canada,31-01-2023 23:17
user_6708,Amazing experience,positive,1947,119,Android,Germany,23-07-2023 03:21
user_2296,Terrible experience,negative,1705,150,Android,Canada,23-05-2023 00:13
user_4821,Amazing experience,positive,1552,392,MacOS,UAE,09-05-2023 05:51
user_9266,This is great,positive,1647,458,MacOS,Singapore,29-01-2022 05:09
user_5780,Super excited,positive,799,38,Android,UK,12-04-2023 21:22
user_8867,This made my day,positive,561,226,Windows,Singapore,11-03-2022 14:37
user_6725,I hate this,negative,1179,361,Android,Australia,16-08-2022 03:39
user_2709,I am reading a book,neutral,53,436,MacOS,India,04-03-2023 10:21
user_8800,Terrible experience,negative,1671,302,Android,Germany,08-04-2023 04:56
user_6647,What a wonderful moment,positive,1672,86,Android,UK,20-12-2022 20:47
user_5795,Terrible experience,negative,252,218,MacOS,UK,12-01-2023 18:35
user_9463,Terrible experience,negative,1429,39,iPhone,Singapore,09-11-2022 01:35
user_8985,Highly recommended,positive,1591,345,Windows,UK,03-11-2023 13:52
user_1573,I love this,positive,1170,379,Web App,UK,02-11-2022 00:13
user_2133,Nothing much happening,neutral,353,112,Web App,Australia,22-01-2023 12:23
user_1883,Worst moment ever,negative,27,454,iPhone,India,29-10-2023 02:42
user_3087,This ruined my day,negative,1137,384,Web App,India,09-01-2022 12:49
user_9614,Worst moment ever,negative,952,423,Web App,Singapore,28-03-2023 23:05
user_8846,Feeling sad today,negative,1972,96,Windows,UAE,24-04-2023 04:05
user_2545,This is great,positive,1031,173,Android,UK,22-02-2023 15:03
user_7825,Absolutely horrible,negative,475,416,iPhone,USA,22-09-2023 19:46
user_5059,This ruined my day,negative,976,323,iPhone,USA,01-10-2022 07:08
user_1783,Highly recommended,positive,1789,404,Android,UK,28-06-2023 10:10
user_5848,This is great,positive,231,169,Android,Singapore,07-07-2022 11:52
user_4040,Absolutely horrible,negative,805,441,iPhone,Singapore,24-08-2023 18:25
user_5580,Absolutely horrible,negative,1000,297,Windows,Germany,09-06-2022 05:20
user_6880,This is bad,negative,1979,442,Windows,Australia,20-03-2023 01:47
user_3816,I ate breakfast,neutral,595,366,MacOS,UAE,03-01-2022 20:17
user_2336,Worst moment ever,negative,1748,280,Windows,UK,22-09-2023 20:36
user_1007,Just sitting here,neutral,1861,191,Web App,India,18-07-2023 10:42
user_5170,Absolutely fantastic,positive,306,109,MacOS,Singapore,12-09-2023 01:45
user_4762,I enjoyed this a lot,positive,1238,397,Android,UK,07-11-2022 05:04
user_5826,This made my day,positive,613,158,Android,UK,11-06-2023 09:13
user_7487,I am going to work,neutral,1893,348,MacOS,Australia,29-12-2022 11:21
user_6031,I saw a car today,neutral,1497,249,Windows,India,12-01-2022 00:57
user_7650,Scrolling through my phone,neutral,726,425,MacOS,India,17-11-2022 23:46
user_6158,This is great,positive,920,110,Windows,UK,24-04-2023 11:04
user_7965,This made my day,positive,1042,26,Windows,UAE,13-08-2022 21:11
user_2212,I am reading a book,neutral,1196,336,Web App,Canada,08-08-2023 01:04
user_4684,Feeling sad today,negative,1338,231,iPhone,Canada,30-11-2022 20:38
user_1308,Super excited,positive,1563,197,Web App,Germany,12-08-2022 10:19
user_2071,Worst moment ever,negative,221,192,Web App,Canada,06-02-2022 07:16
user_7919,This is bad,negative,1082,167,iPhone,USA,16-12-2022 14:56
user_6331,Just sitting here,neutral,82,73,MacOS,Australia,30-03-2022 21:24
user_2721,Absolutely horrible,negative,1439,246,iPhone,Australia,15-11-2022 10:55
user_6315,Worst moment ever,negative,1582,158,iPhone,UAE,05-04-2022 05:30
user_5733,Worst moment ever,negative,227,170,MacOS,Singapore,13-07-2023 08:03
user_9981,Scrolling through my phone,neutral,535,52,MacOS,Australia,24-03-2022 16:27
user_4958,Highly recommended,positive,304,90,iPhone,Singapore,09-01-2022 18:43
user_5981,This is bad,negative,845,143,MacOS,USA,04-11-2022 15:57
user_1346,Not happy at all,negative,1563,160,MacOS,UAE,04-10-2023 11:10
user_4492,Absolutely horrible,negative,1650,144,Android,UK,30-07-2022 21:42
user_2940,Absolutely fantastic,positive,737,495,Windows,Germany,01-10-2022 13:22
user_9042,Not happy at all,negative,954,96,MacOS,Germany,09-01-2023 16:00
user_6816,I saw a car today,neutral,1322,270,Windows,UAE,09-08-2022 00:19
user_7564,Scrolling through my phone,neutral,1862,69,MacOS,Australia,08-11-2022 06:28
user_1379,This ruined my day,negative,306,47,Web App,Singapore,07-11-2022 00:53
user_5159,Absolutely horrible,negative,1716,430,MacOS,Germany,15-05-2022 22:51
user_8882,I love this,positive,1852,390,MacOS,USA,03-09-2022 09:01
user_7634,Working on something,neutral,1107,143,Web App,Australia,17-03-2023 19:02
user_9435,Worst moment ever,negative,912,168,iPhone,Singapore,29-03-2022 08:07
user_3284,This is great,positive,1088,175,iPhone,Australia,09-08-2023 14:30
user_7303,Feeling sad today,negative,626,466,Android,Canada,17-03-2023 12:45
user_3563,It is raining outside,neutral,1375,302,MacOS,UK,25-08-2023 00:14
user_9714,Super excited,positive,109,415,iPhone,UK,20-10-2022 14:01
user_6458,I love this,positive,304,223,MacOS,Canada,17-04-2023 09:54
user_6054,This is great,positive,1535,49,Web App,UAE,19-04-2023 19:58
user_3907,What a wonderful moment,positive,471,232,MacOS,USA,28-12-2022 23:43
user_3739,This is bad,negative,1486,417,Web App,USA,28-10-2022 20:44
user_3029,This is bad,negative,530,253,iPhone,UAE,25-05-2023 19:47
user_7464,Never recommended,negative,990,213,Windows,UAE,26-05-2022 16:51
user_4684,Working on something,neutral,1463,240,Windows,Germany,17-12-2022 15:44
user_7942,Super excited,positive,456,19,Android,UK,30-05-2023 11:41
user_8123,I am going to work,neutral,1744,83,MacOS,Canada,26-01-2023 01:54
user_8743,What a wonderful moment,positive,477,467,Android,UAE,20-10-2023 01:28
user_4689,Nothing much happening,neutral,1407,140,iPhone,Canada,02-05-2023 08:21
user_6090,Working on something,neutral,1930,26,iPhone,USA,28-06-2022 19:25
user_3711,I saw a car today,neutral,1344,188,Android,UAE,29-01-2022 04:10
user_8685,Feeling happy today,positive,769,367,iPhone,UAE,21-07-2023 06:34
user_4790,I saw a car today,neutral,1664,37,Web App,UK,05-10-2022 04:57
user_7490,This is bad,negative,1507,225,MacOS,UAE,03-11-2022 21:43
user_8127,I saw a car today,neutral,575,145,Android,Singapore,26-10-2023 23:29
user_4717,What a wonderful moment,positive,1949,172,Android,Singapore,30-01-2023 23:16
user_8701,I disliked this a lot,negative,886,475,Windows,USA,01-01-2023 18:08
user_3279,This is bad,negative,957,425,Android,India,03-02-2023 01:05
user_2786,Just sitting here,neutral,1203,364,iPhone,UAE,10-07-2022 22:34
user_6943,I hate this,negative,1528,483,Windows,USA,08-02-2022 15:21
user_4257,Super excited,positive,1797,228,MacOS,UK,02-06-2022 14:26
user_9100,Worst moment ever,negative,363,42,MacOS,Canada,06-02-2023 05:13
user_7973,This ruined my day,negative,1610,55,Android,USA,09-03-2023 02:13
user_7115,It is raining outside,neutral,1298,133,Web App,India,09-05-2023 20:14
user_2124,Feeling happy today,positive,519,313,Web App,Australia,19-05-2023 04:21
user_4864,Just sitting here,neutral,1231,88,iPhone,Australia,20-01-2023 08:17
user_5849,Highly recommended,positive,176,18,Windows,Germany,05-06-2022 10:35
user_6491,I ate breakfast,neutral,1717,119,Windows,India,30-08-2023 17:38
user_9140,This made my day,positive,908,20,iPhone,UAE,02-05-2022 10:42
user_7461,Scrolling through my phone,neutral,1522,228,Android,Canada,14-03-2023 03:03
user_2861,Absolutely fantastic,positive,1790,366,Web App,Canada,14-04-2022 18:27
user_1254,Absolutely horrible,negative,1113,126,iPhone,Canada,16-10-2022 11:41
user_3357,Not happy at all,negative,1721,8,Android,Singapore,09-09-2023 17:59
user_1087,Absolutely horrible,negative,795,342,Web App,Singapore,28-04-2022 12:43
user_9913,Terrible experience,negative,1159,21,Windows,USA,25-09-2023 12:22
user_3924,This is bad,negative,509,413,MacOS,Australia,07-07-2022 08:10
user_2402,Absolutely fantastic,positive,1903,495,Windows,Germany,07-01-2022 05:42
user_4786,Amazing experience,positive,1564,117,Android,USA,16-07-2023 03:47
user_1288,Just sitting here,neutral,1857,37,MacOS,Singapore,12-07-2022 05:27
user_2410,Highly recommended,positive,1745,116,Windows,UK,18-08-2022 06:57
user_9941,This made my day,positive,1884,244,Android,Germany,01-10-2022 03:40
user_3466,Feeling sad today,negative,453,296,iPhone,Canada,25-04-2023 09:34
user_7491,Highly recommended,positive,335,185,Web App,Singapore,29-10-2022 17:02
user_5119,I ate breakfast,neutral,1686,482,Web App,USA,15-10-2022 15:25
user_6934,What a wonderful moment,positive,74,338,Android,India,07-09-2023 00:12
user_6487,Terrible experience,negative,1519,207,Web App,India,03-03-2023 05:48
user_1156,Nothing much happening,neutral,1542,142,Web App,USA,23-09-2023 17:30
user_5229,Working on something,neutral,602,265,MacOS,USA,15-01-2022 11:43
user_8683,What a wonderful moment,positive,186,391,MacOS,Germany,14-05-2022 12:04
user_9203,This is bad,negative,559,449,MacOS,Australia,27-06-2022 07:31
user_6896,This ruined my day,negative,562,268,Web App,India,28-01-2023 19:14
user_5563,This ruined my day,negative,200,317,MacOS,Canada,11-02-2023 08:06
user_5943,I love this,positive,436,275,Web App,India,24-08-2023 15:52
user_3335,I am going to work,neutral,789,288,Android,Australia,12-01-2022 02:31
user_7187,Working on something,neutral,1319,54,Windows,Canada,25-08-2023 09:56
user_6239,Amazing experience,positive,1000,342,Web App,UAE,18-05-2023 22:12
user_9794,I disliked this a lot,negative,681,438,Windows,Singapore,29-05-2023 00:04
user_3001,Highly recommended,positive,1187,115,Windows,UK,14-08-2022 09:12
user_1796,Scrolling through my phone,neutral,471,173,Web App,Singapore,15-05-2022 18:00
user_3417,Working on something,neutral,1626,121,Web App,USA,11-05-2023 11:41
user_1259,I love this,positive,1053,57,Web App,Germany,05-07-2022 13:40
user_8451,Terrible experience,negative,1215,141,MacOS,UAE,26-06-2022 20:05
user_7691,This ruined my day,negative,58,92,Windows,UK,01-04-2023 12:39
user_4661,This is a normal day,neutral,882,242,Android,UAE,04-10-2022 10:08
user_9878,I am going to work,neutral,144,486,Windows,Australia,27-08-2022 08:32
user_9342,I saw a car today,neutral,77,18,iPhone,Canada,24-07-2022 13:55
user_6884,This ruined my day,negative,663,252,iPhone,UK,23-11-2023 18:24
user_9117,This ruined my day,negative,556,134,Android,USA,09-06-2022 12:03
user_7671,Feeling happy today,positive,1591,397,Windows,USA,23-03-2022 01:37
user_2009,Amazing experience,positive,577,291,Android,Australia,24-04-2023 05:16
user_6008,This is bad,negative,893,354,iPhone,Canada,06-01-2022 15:51
user_1216,I saw a car today,neutral,178,84,Web App,Canada,16-02-2022 17:20
user_9155,I saw a car today,neutral,462,490,Windows,Australia,26-11-2023 05:10
user_6765,I am reading a book,neutral,700,89,Web App,Canada,01-09-2022 05:46
user_6160,I am reading a book,neutral,1282,225,MacOS,Germany,10-09-2023 12:11
user_9378,Worst moment ever,negative,1292,397,iPhone,USA,21-06-2022 11:31
user_1204,It is raining outside,neutral,1753,379,iPhone,UK,24-05-2023 09:23
user_6142,Absolutely fantastic,positive,1467,247,Windows,Australia,28-11-2022 03:35
user_5358,Never recommended,negative,1221,117,Web App,Canada,01-10-2023 06:59
user_9577,This is great,positive,281,336,iPhone,Canada,30-08-2022 17:41
user_2010,I saw a car today,neutral,949,176,iPhone,USA,17-03-2022 11:33
user_9214,Absolutely horrible,negative,629,114,iPhone,USA,19-08-2022 01:06
user_6875,Highly recommended,positive,1622,106,Windows,USA,04-10-2023 18:31
user_8447,Absolutely fantastic,positive,1934,123,Windows,Singapore,03-04-2023 02:43
user_9769,Feeling happy today,positive,1566,320,Web App,UK,29-07-2023 03:54
user_2683,Feeling sad today,negative,632,57,iPhone,UK,23-12-2022 06:25
user_1790,Worst moment ever,negative,169,339,iPhone,Singapore,25-07-2023 09:06
user_5778,This is a normal day,neutral,325,14,Android,Australia,26-02-2022 03:30
user_2265,I hate this,negative,495,131,MacOS,UK,31-03-2023 18:55
user_1902,I enjoyed this a lot,positive,367,361,iPhone,UAE,24-09-2023 18:28
user_8205,This is a normal day,neutral,1723,251,Windows,UAE,25-03-2022 18:56
user_7586,I ate breakfast,neutral,1331,287,Web App,USA,12-06-2022 16:46
user_5636,Scrolling through my phone,neutral,752,176,Web App,UAE,27-07-2023 19:38
user_7834,I am reading a book,neutral,1459,132,iPhone,Singapore,06-04-2022 06:53
user_2683,This ruined my day,negative,453,329,Web App,Singapore,01-06-2022 14:40
user_1846,I enjoyed this a lot,positive,1466,138,Windows,Canada,17-05-2022 02:36
user_1206,This is a normal day,neutral,1280,417,Windows,UAE,15-11-2023 14:51
user_5211,I love this,positive,1562,267,Android,UAE,11-04-2022 09:59
user_6144,This is a normal day,neutral,212,104,Web App,Singapore,17-09-2022 21:56
user_3356,Absolutely horrible,negative,594,150,Windows,Canada,17-09-2022 23:34
user_9795,I am reading a book,neutral,1193,144,iPhone,Singapore,19-06-2023 02:30
user_5050,Worst moment ever,negative,578,231,MacOS,USA,24-03-2023 15:18
user_8849,Super excited,positive,267,89,Android,USA,19-04-2022 03:26
user_3652,I am reading a book,neutral,1177,239,Windows,Singapore,12-04-2023 14:46
user_6872,This is bad,negative,137,135,Windows,USA,09-10-2022 11:25
user_1291,Amazing experience,positive,253,484,Web App,UK,07-04-2022 17:25
user_5228,It is raining outside,neutral,128,457,iPhone,UK,24-09-2022 07:06
user_9899,Absolutely fantastic,positive,1119,199,Windows,Germany,23-07-2022 00:28
user_4460,Never recommended,negative,885,373,Web App,Germany,09-06-2022 08:33
user_2290,It is raining outside,neutral,1311,337,MacOS,India,31-08-2022 19:42
user_8198,Feeling sad today,negative,1010,164,Android,USA,10-06-2022 06:05
user_4641,It is raining outside,neutral,704,413,iPhone,USA,31-07-2022 07:10
user_4436,It is raining outside,neutral,655,40,Windows,India,18-09-2022 21:34
user_8803,This ruined my day,negative,1272,213,iPhone,Singapore,23-01-2023 15:21
user_5422,Not happy at all,negative,941,83,Windows,UAE,06-02-2022 21:21
user_2009,I love this,positive,271,39,Web App,UK,23-09-2023 05:06
user_9167,I am reading a book,neutral,1620,5,Windows,UAE,19-04-2023 01:02
user_4453,Super excited,positive,1864,239,Windows,India,02-03-2023 06:24
user_8928,I hate this,negative,55,37,MacOS,UK,27-01-2022 06:22
user_4829,Never recommended,negative,553,193,Android,Canada,25-04-2022 17:42
user_1360,Worst moment ever,negative,1436,109,Windows,Canada,21-11-2023 05:13
user_2462,I am reading a book,neutral,1542,302,Windows,Germany,12-01-2023 01:28
user_6003,Amazing experience,positive,140,303,Web App,Germany,03-06-2022 10:18
user_1390,Amazing experience,positive,1677,382,Android,India,05-08-2023 20:23
user_4929,This is bad,negative,297,274,Android,India,20-03-2022 17:42
user_7321,Terrible experience,negative,1024,95,Android,UAE,21-08-2023 08:26
user_6599,I am reading a book,neutral,1688,166,Web App,UK,11-05-2023 00:55
user_1807,This made my day,positive,383,458,Windows,UK,29-03-2023 22:04
user_2647,This made my day,positive,1521,184,Windows,Germany,12-06-2023 22:00
user_3723,Never recommended,negative,213,55,iPhone,India,11-10-2022 00:13
user_8106,I disliked this a lot,negative,1887,352,Web App,Canada,11-01-2023 07:10
user_4919,This ruined my day,negative,1612,40,iPhone,Singapore,06-06-2022 09:35
user_9973,This ruined my day,negative,1692,281,Android,India,16-09-2022 10:53
user_2652,I disliked this a lot,negative,1467,454,Web App,Singapore,21-06-2023 23:02
user_8346,I ate breakfast,neutral,1427,306,Web App,Germany,31-03-2022 09:05
user_9960,This ruined my day,negative,1268,363,Web App,USA,05-06-2023 01:32
user_5996,Never recommended,negative,1774,219,Web App,Canada,15-08-2022 23:12
user_5116,I ate breakfast,neutral,347,485,Web App,UK,21-09-2022 15:36
user_7871,This made my day,positive,1313,378,iPhone,Australia,06-05-2023 19:23
user_6280,This is a normal day,neutral,296,91,Android,India,25-12-2022 16:41
user_2247,Super excited,positive,1436,368,Web App,Canada,07-06-2022 21:40
user_9705,I disliked this a lot,negative,104,365,Web App,Australia,19-07-2022 16:06
user_9577,Scrolling through my phone,neutral,1702,148,Windows,UK,24-10-2023 22:23
user_6969,Highly recommended,positive,928,348,MacOS,Canada,02-02-2023 21:29
user_7618,Never recommended,negative,1475,313,Android,Australia,05-10-2022 18:13
user_7854,Worst moment ever,negative,7,193,iPhone,UAE,11-04-2022 11:01
user_9660,I love this,positive,1670,372,Windows,Australia,26-08-2022 19:58
user_1282,This is a normal day,neutral,914,480,Web App,UK,14-04-2022 05:29
user_9906,It is raining outside,neutral,496,163,MacOS,India,20-04-2022 13:49
user_2159,Absolutely fantastic,positive,1017,4,MacOS,Canada,02-06-2022 20:43
user_5528,Just sitting here,neutral,1115,211,MacOS,UAE,07-03-2023 21:03
user_8979,I disliked this a lot,negative,1423,497,Web App,India,05-07-2023 17:47
user_4554,Not happy at all,negative,512,478,MacOS,UAE,02-11-2023 11:49
user_6103,Absolutely horrible,negative,1665,109,Web App,Singapore,17-02-2022 18:08
user_7903,Feeling sad today,negative,1780,424,Web App,Canada,10-02-2023 14:32
user_6492,Worst moment ever,negative,100,478,Windows,India,15-06-2022 15:18
user_1921,This is bad,negative,1001,494,Windows,Canada,31-05-2022 04:47
user_1397,I am reading a book,neutral,1643,244,Android,Germany,09-10-2023 04:02
user_7643,Nothing much happening,neutral,1624,80,Android,UAE,23-03-2022 22:48
user_7522,I disliked this a lot,negative,1053,362,Web App,Germany,24-11-2023 18:58
user_9680,Working on something,neutral,329,115,MacOS,UK,22-09-2023 02:21
user_3839,Just sitting here,neutral,1989,10,MacOS,USA,21-09-2023 07:05
user_8262,Feeling sad today,negative,1858,196,Windows,USA,09-10-2023 01:34
user_9596,I love this,positive,614,220,MacOS,USA,14-08-2023 00:36
user_6497,I saw a car today,neutral,738,406,Android,Canada,22-10-2023 20:58
user_8716,I disliked this a lot,negative,1221,300,Android,USA,29-06-2023 12:22
user_8729,Working on something,neutral,1361,471,MacOS,Australia,03-05-2023 20:52
user_2955,Feeling sad today,negative,567,138,MacOS,India,20-10-2022 06:30
user_1610,Nothing much happening,neutral,1416,13,Android,USA,27-05-2023 13:57
user_7736,I hate this,negative,1879,152,MacOS,India,20-12-2022 15:06
user_8408,This is great,positive,1085,142,iPhone,India,30-10-2023 18:08
user_9527,It is raining outside,neutral,46,438,iPhone,Australia,22-01-2022 18:51
user_5104,This ruined my day,negative,1258,326,iPhone,USA,10-10-2022 09:20
user_8490,Feeling sad today,negative,1217,432,Web App,Australia,20-02-2022 03:44
user_3502,This is bad,negative,1803,89,Android,Australia,26-02-2022 14:04
user_6044,Feeling sad today,negative,214,307,Android,UK,22-06-2023 00:09
user_3186,Terrible experience,negative,1550,447,Web App,India,14-09-2022 20:10
user_1619,Working on something,neutral,236,398,Android,Australia,08-02-2022 06:48
user_9087,Working on something,neutral,1259,481,Android,Canada,30-04-2023 01:53
user_5596,I disliked this a lot,negative,984,53,MacOS,UK,26-02-2022 18:42
user_3954,Just sitting here,neutral,1090,332,Android,India,04-01-2023 10:41
user_8798,Amazing experience,positive,1476,112,Android,Singapore,02-11-2023 14:54
user_3396,Working on something,neutral,21,360,Web App,USA,21-11-2023 00:13
user_7820,Amazing experience,positive,432,39,Web App,Canada,23-05-2023 00:01
user_5465,Feeling happy today,positive,1467,291,MacOS,Canada,02-06-2022 19:47
user_1319,I ate breakfast,neutral,1348,260,iPhone,USA,05-08-2022 13:44
user_2590,Absolutely fantastic,positive,1894,409,Android,Germany,30-04-2023 02:39
user_2668,Never recommended,negative,404,148,MacOS,USA,01-02-2023 03:16
user_7929,Super excited,positive,1200,304,iPhone,India,31-10-2022 01:15
user_9630,I am reading a book,neutral,1941,119,MacOS,Germany,08-04-2022 02:55
user_4810,I am going to work,neutral,1461,127,Web App,UAE,03-08-2022 10:58
user_7848,Absolutely fantastic,positive,100,231,Web App,India,13-06-2023 14:31
user_7619,I am reading a book,neutral,1795,143,Android,UAE,15-07-2022 02:48
user_9808,I am going to work,neutral,154,399,Windows,UAE,17-11-2022 07:27
user_2561,Super excited,positive,393,348,iPhone,Singapore,20-03-2023 05:59
user_8431,Absolutely horrible,negative,1550,240,Windows,UAE,31-01-2022 01:38
user_5774,Working on something,neutral,1077,365,Web App,USA,01-06-2023 21:03
user_3936,I saw a car today,neutral,1663,447,Windows,UK,05-01-2022 23:55
user_1754,Not happy at all,negative,1078,198,Web App,UAE,26-09-2022 02:40
user_4301,Not happy at all,negative,659,383,Web App,Canada,06-06-2023 07:16
user_7175,Absolutely horrible,negative,1884,382,Web App,Singapore,22-08-2023 12:41
user_2122,This is bad,negative,4,55,Windows,UK,21-02-2023 21:00
user_7785,Not happy at all,negative,102,1,Web App,USA,08-03-2022 17:18
user_2821,I enjoyed this a lot,positive,1481,456,Windows,USA,15-03-2023 10:41
user_5725,I enjoyed this a lot,positive,1518,191,Windows,Canada,28-01-2023 20:30
user_3758,This is bad,negative,596,77,MacOS,Germany,01-11-2022 23:44
user_7377,Absolutely horrible,negative,1979,446,Windows,Australia,23-07-2022 12:11
user_7262,I love this,positive,1149,273,Android,UAE,15-12-2022 12:48
user_5514,Worst moment ever,negative,1386,58,Windows,India,16-01-2022 18:12
user_3910,I enjoyed this a lot,positive,89,236,MacOS,Singapore,19-08-2023 21:36
user_3348,I love this,positive,1808,430,Windows,India,14-08-2022 16:09
user_1925,This ruined my day,negative,73,274,Windows,Germany,18-12-2022 20:55
user_7316,Highly recommended,positive,278,79,Web App,Singapore,29-01-2022 14:13
user_1472,Highly recommended,positive,1647,121,iPhone,UAE,14-11-2022 21:20
user_5280,This is bad,negative,1404,476,MacOS,Canada,27-01-2023 15:09
user_8190,Nothing much happening,neutral,2000,452,iPhone,Germany,25-07-2022 13:05
user_8527,Working on something,neutral,891,310,Android,UK,20-09-2022 13:59
user_6610,Not happy at all,negative,1080,67,MacOS,India,14-09-2022 22:51
user_3686,Just sitting here,neutral,999,276,iPhone,UK,07-03-2023 13:16
user_1288,This is great,positive,1464,132,Web App,USA,31-10-2022 20:30
user_5909,I saw a car today,neutral,219,465,Web App,USA,20-04-2023 13:58
user_2260,I ate breakfast,neutral,117,38,iPhone,Singapore,04-10-2022 22:21
user_3747,Feeling happy today,positive,651,378,Windows,Singapore,29-06-2022 11:03
user_7812,Super excited,positive,203,306,iPhone,UK,10-03-2023 00:34
user_7110,Working on something,neutral,1043,121,Windows,USA,06-05-2022 18:32
user_7615,This is a normal day,neutral,1689,312,Windows,India,30-01-2023 01:04
user_2763,I disliked this a lot,negative,1,161,Android,Singapore,26-04-2022 06:21
user_2946,This made my day,positive,705,210,iPhone,India,25-11-2023 07:25
user_7972,This is a normal day,neutral,730,457,Windows,USA,08-02-2023 00:33
user_1229,I disliked this a lot,negative,759,112,Windows,UK,28-04-2023 21:06
user_6973,I saw a car today,neutral,1770,339,Android,Singapore,10-03-2022 13:17
user_1840,What a wonderful moment,positive,1252,162,MacOS,Germany,12-12-2022 07:28
user_1557,I love this,positive,199,333,Web App,USA,13-03-2023 22:42
user_7073,Absolutely horrible,negative,1657,151,Android,UAE,06-04-2023 23:28
user_9810,Amazing experience,positive,698,14,MacOS,Australia,02-12-2022 21:20
user_6863,Not happy at all,negative,955,493,iPhone,Germany,15-09-2022 22:42
user_8051,It is raining outside,neutral,648,477,Web App,USA,18-05-2023 17:52
user_5449,Absolutely fantastic,positive,587,370,Web App,USA,07-07-2023 21:27
user_5826,It is raining outside,neutral,653,332,iPhone,Canada,13-10-2022 19:32
user_3770,Feeling happy today,positive,1172,89,Web App,Canada,08-12-2022 16:53
user_3999,Feeling sad today,negative,1679,80,Android,India,27-07-2023 15:36
user_6774,Super excited,positive,275,378,MacOS,India,12-12-2022 05:37
user_1254,It is raining outside,neutral,1179,193,iPhone,UAE,13-06-2023 04:52
user_3111,Absolutely horrible,negative,102,480,Web App,Australia,16-09-2023 03:09
user_9970,I ate breakfast,neutral,1592,500,iPhone,Australia,16-02-2022 08:39
user_3199,Super excited,positive,1729,444,MacOS,Australia,15-10-2022 02:09
user_1179,Absolutely fantastic,positive,1770,292,iPhone,UK,07-02-2023 07:58
user_2224,I saw a car today,neutral,272,167,Windows,UAE,06-11-2023 20:18
user_9249,Not happy at all,negative,1169,5,Android,UK,23-06-2022 01:22
user_4300,Just sitting here,neutral,1374,18,MacOS,Australia,10-10-2023 13:54
user_5591,I am going to work,neutral,314,307,Windows,UK,03-09-2023 16:13
user_8819,Working on something,neutral,570,491,Windows,USA,26-01-2022 22:10
user_4545,This ruined my day,negative,855,295,Windows,Canada,08-07-2022 02:41
user_8276,Highly recommended,positive,704,227,Android,India,26-01-2022 17:03
user_4623,What a wonderful moment,positive,1388,386,Android,USA,23-09-2023 02:09
user_6433,This made my day,positive,1762,138,iPhone,Singapore,05-11-2022 08:49
user_6764,Feeling happy today,positive,909,433,iPhone,Australia,29-12-2022 23:58
user_5328,What a wonderful moment,positive,1258,317,iPhone,UAE,26-03-2023 10:44
user_6473,Never recommended,negative,1910,342,Web App,Australia,19-04-2022 12:55
user_4562,Nothing much happening,neutral,1797,292,iPhone,Germany,10-11-2022 23:45
user_6382,This is bad,negative,783,441,Web App,UK,04-04-2023 11:22
user_5667,I love this,positive,486,28,iPhone,USA,01-08-2022 17:50
user_9809,I saw a car today,neutral,1754,479,Web App,Singapore,22-04-2023 12:03
user_2129,Highly recommended,positive,899,16,MacOS,India,03-08-2023 01:42
user_9939,Terrible experience,negative,1453,142,Web App,India,09-08-2023 11:29
user_3105,What a wonderful moment,positive,245,494,MacOS,Canada,23-11-2023 05:03
user_2020,I hate this,negative,1175,350,MacOS,UAE,16-01-2022 22:26
user_7284,Absolutely horrible,negative,1119,58,iPhone,Australia,19-11-2022 22:20
user_6396,This is bad,negative,391,22,Android,Australia,28-01-2023 07:48
user_7964,Absolutely horrible,negative,883,392,Web App,Germany,29-06-2023 12:43
user_5001,Super excited,positive,1387,496,Android,Australia,20-09-2022 13:31
user_3986,I saw a car today,neutral,1035,419,Android,UK,18-02-2023 02:33
user_8899,Working on something,neutral,1708,95,iPhone,USA,04-07-2023 16:57
user_7899,This is great,positive,1116,400,MacOS,USA,03-02-2023 07:07
user_3156,Not happy at all,negative,1865,434,Windows,Germany,19-11-2023 00:51
user_2302,It is raining outside,neutral,948,293,Android,Germany,25-12-2022 00:56
user_2252,I disliked this a lot,negative,558,1,Web App,UK,08-09-2022 06:36
user_4717,I am going to work,neutral,670,93,iPhone,Australia,25-07-2023 00:17
user_2407,I disliked this a lot,negative,482,185,Web App,USA,11-06-2022 14:13
user_9881,Just sitting here,neutral,1899,115,iPhone,Singapore,10-03-2023 06:31
user_3418,Worst moment ever,negative,1740,119,Android,Singapore,04-10-2022 13:12
user_3803,I am reading a book,neutral,663,335,Android,India,24-03-2023 09:05
user_6882,Absolutely horrible,negative,765,179,Android,UK,01-12-2022 21:51
user_5916,This ruined my day,negative,1067,229,Web App,Singapore,14-03-2022 08:32
user_2175,Highly recommended,positive,1118,382,Android,Canada,20-10-2023 07:55
user_2918,I disliked this a lot,negative,689,4,Web App,UAE,18-07-2023 20:34
user_1035,Not happy at all,negative,1561,41,Android,India,15-04-2022 21:53
user_4425,Worst moment ever,negative,1183,437,Web App,UAE,10-06-2023 18:04
